_id,shiptocustomer2,shiptocustomer,shiptocustomername,storegrade,product,productdescription,gencat2,datasetgroup,msrpincltax,soldunits,inventory,netretailvalue,fileid,createdby,gencat_contrib,abc_gencat_level,store_contrib,abc_store_level
iibwdruJiRLEWiovT,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,28491-0041,BLRMT_MFLCLARUPLS MFLLS TRUE BLUE PLAID,MT,D1,1999,4,25,7996,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0022046658410786817,C,0.0005758559331634815,C
exuCLC9R2KBsELErs,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,28491-0047,BLRMT_MFLCLARUPLS AOP MFL PHANTOM PRINT,MT,D1,1999,4,26,7970.68,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.00219768458306266,C,0.0005740324373871309,C
wER7dRnQWAzLNrBTB,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,28438-0029,WT FEMME SHIRT SNOOPY WHTE PRINT,WT,D1,2199,4,11,7916.4,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.007954022606468823,B,0.0005701233003120791,C
btZwPR4SaniG5n7Qm,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,56175-0002,BNG KENDALL HOODIE BATWNG MLLOW YELLW GR,WT,D1,2199,4,31,7916.4,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.007954022606468823,B,0.0005701233003120791,C
WtwpP7Es66CtpTFLC,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,18358-0067,BLR MB CMTR 511T 5PKTCTY BLR MB H118 NI,MB,D1,3799,4,11,7680.24,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0011809411538098171,C,0.0005531155292795769,C
esyRyx5BBpxitk83n,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,34512-0062,501(R) ORIG CUTOFF SHORT WHITE SAND SHOR,MB,D1,2501,3,9,7503,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0011536880979025471,C,0.0005403510588451228,C
HvxGGKP2MjdftYyPi,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,54913-0000,BLRMT NW L8 CUT&SEW BODY L8 LVS C&S T WH,MT,D1,1499,5,26,7495,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.002066529574647914,C,0.0005397749148399566,C
CjuBNnjrnp6DWDdat,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,34226-0026,BLRMT CL LS 1PKT 4.5 SOLID CHAMBRAY PATT,MT,D1,2799,3,12,7397,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.002039508907761257,C,0.0005327171507766724,C
XXBcp3u4K4BxXwBo5,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,28292-0002,WT SLVLESS TRUCKER JIMMY WHITE_BNG WHITE,WT,D1,3599,2,8,7198,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.007232208418139885,B,0.0005183855686481665,C
kC4LtopQdt4AMhtST,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,52078-0002,BNG BETTY KNIT DRESS BNTICL DRS BLU/CLD,WT,D1,1799,4,16,7196,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.007230198913161241,B,0.000518241532646875,C
FyRDxLgfy6CAXHAaG,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,52159-0001,BNG BOXY SHIRT BLACK BEAUTY,WT,D1,1799,4,11,7196,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.007230198913161241,B,0.000518241532646875,C
Jd6ryKgNQfTqds4Ja,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,18298-0456,BLR MB 511T SLIM BLR MB H118 GETAWAY GR,MB,D1,3499,2,28,6998,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0010760374928857823,C,0.0005039819685190149,C
udTojfZoZxBAoycRQ,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,56732-0000,BLRMB_65504STYDNMHAW CN BLR MB H118 CRE,MB,D1,3499,2,28,6998,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0010760374928857823,C,0.0005039819685190149,C
4SgX9vuJirLXmb62E,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,21264-0045,BLR MB LINE 8 65504 BLR MB H118 DATKID,MB,D1,3499,2,11,6998,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0010760374928857823,C,0.0005039819685190149,C
6QGzzYS5WaqBGKdw6,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,16961-0255,BLRMT-GRAPHIC-CRWNK T-2 CT T TR BL GRAPH,MT,D1,999,7,17,6993,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.001928117587126466,C,0.0005036218785157862,C
2xu89SwWjvzBYHzXk,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,39577-0007,BLRWT_CROPPEDBOXYTEE SNPY POINSTA PLAID,WT,D1,999,7,12,6993,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.007026234157828872,B,0.0005036218785157862,C
JBmGzdbcu73oioLjY,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,16960-0154,BLRMT-GRAPHIC-CRWNK T-1 BW T CM BL GRAPH,MT,D1,999,8,6,6758.53,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0018634692629946853,C,0.0004867358179043752,C
4t66xN2SusZtu2rmm,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,29908-0007,BNG WT L8 BOXY TEE 1 BUKWRMS_T STW STRIP,WT,D1,1599,4,6,6396,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.006426396921703627,B,0.00046062713213026855,C
K5X8geyXsbiDzxbj2,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,29908-0008,BNG WT L8 BOXY TEE 1 JENNA_T STWDSTFLW S,WT,D1,1599,4,21,6396,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.006426396921703627,B,0.00046062713213026855,C
jH3dH8xwYK5AYYhG7,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,16960-0158,BLRMT-GRAPHIC-CRWNK T-1 HRSPL T G ML GRA,MT,D1,999,8,51,6323,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0017433844563707484,C,0.0004553698180831282,C
nn4QnxXHmReoa7aqp,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,18298-0509,BLR MB 511T SLIM BLR MB H118 JACK DISTR,MB,D1,2999,2,21,5998,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.000922273918595159,C,0.00043196396787325685,C
nmSQGYr9hNxBEBMwB,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,52657-0005,BLRMT HENLEY NEW7 CRANBERRY HEATHER,MT,D1,1499,4,11,5996,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0016532236597183313,C,0.00043181993187196534,C
22TJZyzeb7zjbFyxF,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,16960-0153,BLRMT-GRAPHIC-CRWNK T-1 BW T B WT GRAPHI,MT,D1,999,6,9,5994,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0016526722175369709,C,0.00043167589587067383,C
6LFYqxD5sG9zLwBXe,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,28153-0022,WT MARINA TEE 1 LILAC SNOW,WT,D1,999,6,4,5994,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.006022486420996175,B,0.00043167589587067383,C
Cj2haL7oCzQYyKgSD,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,56175-0001,BNG KENDALL HOODIE HOOD F_AQU PATTERN,WT,D1,2199,3,32,5717.4,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.005744571882449705,B,0.00041175571689205714,C
MN4LFvsPXy9WzAoWQ,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,52100-0000,BNG SCHOOL GIRL OVERALL SCHOOL GIRL OVER,WB,D1,2799,2,6,5598,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0020284055992444423,C,0.00040315676761495364,C
EtXucKvdQmSJ98BTu,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,28438-0033,WT FEMME SHIRT CERRITOS BLK PRINT,WT,D1,2799,2,8,5598,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.005624604435224657,B,0.00040315676761495364,C
Ahe6wDzTycP2Xpdhc,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,21306-0255,WB _711 _ SKINNY IN BLOOM,WB,D1,2799,2,12,5598,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0020284055992444423,C,0.00040315676761495364,C
XzHLdRLGJwDmjjr2H,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,39638-0024,BNG ANNE POLO BLACK_01 BLACK,WT,D1,1399,4,21,5596,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.005622594930246012,B,0.00040301273161366213,C
WcsxJJneLrrAt44kp,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,32874-0039,BNG MT SLANT PKT SHRT 40S OXFORD DRESS B,MT,D1,2699,2,23,5398,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0014883424474915865,C,0.000388753167485802,C
wxamcEDmc7c22jJ4t,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,65504-0356,65504 SKINNY STRAIGHT BLR MB H118 PENIN,MB,D1,2499,2,28,4998,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0007685103443045356,C,0.0003599459672274988,C
wFuQGBgdXf3Bf2HMJ,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,52152-0001,BNG DARYA SPORTY TEE MYNA CLD DNCR PRINT,WT,D1,1599,4,21,4856.4,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.004879479989143448,B,0.00034974821833605945,C
NEbQKYoHN25dvv8dP,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,18453-0004,BLRMT_COMMUTERTWOVENS WHITE,MT,D1,2399,2,58,4798,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0013229097930834812,C,0.00034554236709834717,C
Ce8XkGRqeQmyRXXjo,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,52098-0000,RAGLAN CROPPED BOXY TEE FLCKED_T WHT PAT,WT,D1,1599,3,9,4797,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.00481979769127772,B,0.00034547034909770144,C
A9uRzC2mE83CgK7oh,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,39638-0014,BNG ANNE POLO SPECS PICKLD BT PRINT,WT,D1,1599,3,17,4797,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.00481979769127772,B,0.00034547034909770144,C
7otkHA4WbeJK8RdY3,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,39638-0013,BNG ANNE POLO SPECS CLD DNCR PRINT,WT,D1,1599,4,16,4797,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.00481979769127772,B,0.00034547034909770144,C
HSuQo7uMRqi9B6yKB,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,23771-0044,WT SCOOP NECK PRFCT TEE CIRCLE CLD DNCR,WT,D1,999,6,24,4795.2,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.00481798913679694,C,0.00034534071669653905,C
k9ZMgg9eyPjybF5y6,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,39638-0018,BNG ANNE POLO THUNDR MNG MJITO,WT,D1,1599,4,11,4597.04,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.004618887383512889,C,0.00033106962968857567,C
bwmu24tEHDFh3pzhB,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,17474-0076,BLRMT_MFLPOLO_M03 MFL P GY PATTERN,MT,D1,1299,4,31,4546.4,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.001253538366668349,C,0.00032742263813587445,C
57cpx2eBcjkJ3NeW4,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,56175-0000,BNG KENDALL HOODIE 90SFLT GRYGNDL PATTER,WT,D1,2199,2,28,4398,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.004418901448038235,C,0.00031673516684004396,C
PAbP9oYsgbTHckJK2,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,52179-0000,BNG FRAYED HEM FLT FH FLT BRT WHT PATTER,WT,D1,1799,3,12,4317.1,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.004337616971652084,C,0.00031090891058780214,C
jAQfKssuJqnKnrTgT,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,36286-0003,WT L8 BUILD UP NECK TEE YAY LN8 JT BLK G,WT,D1,1199,4,8,4316.4,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.004336913644909558,C,0.0003108584979873501,C
b7QkJXQ8DD7EXmTrj,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,52093-0001,BNG OVERSIZED SWEAT SNDAY_AC DRSS BLU GR,WT,D1,1999,2,8,3998,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0040170004523094275,C,0.00028792796658174075,C
eaxrzC4EPMTQj2afd,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,52186-0002,BNG OFFSHOULDER FLT LIZA DRS BLU/SPMNT S,WT,D1,1999,2,28,3998,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0040170004523094275,C,0.00028792796658174075,C
TvYFHRw2K2EDxtpcW,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,17465-0083,BLRMT_POLO_04 SPL PNTM PRINT,MT,D1,1799,2,41,3598,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0009920444842672707,C,0.0002591207663234375,C
R5krrXMLC7LB6z6Wn,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,16961-0254,BLRMT-GRAPHIC-CRWNK T-2 CT T B WT GRAPHI,MT,D1,999,5,14,3526.61,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0009723607556036131,C,0.00025397940125733686,C
sZHQL8Trjn9aNCupf,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,65504-0377,65504 SKINNY STRAIGHT BLR MB H217 PLUMM,MB,D1,3499,1,19,3499,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0005380187464428911,C,0.00025199098425950745,C
XiJDyX4jZcgf6MPY9,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,38943-0005,BLR_WB_711KNOTTED TAPRD BLR WB H118 DAR,WB,D1,3099,1,12,3099,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.001122906207941859,C,0.00022318378400120424,C
8wyAiBN6vqmi6x9at,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,54891-0000,BLRMT LINE 8 D/COLOR TEE L8 DBC T J BK P,MT,D1,1499,2,5,2998,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0008266118298591656,C,0.00021590996593598267,C
YxQNmkPmQ4Rqaa2md,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,23771-0035,WT SCOOP NECK PRFCT TEE BLACK BEAUTY,WT,D1,999,5,30,2997,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0030112432104980875,C,0.00021583794793533692,C
oL6mumEeyx2sxrF9C,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,52656-0002,BLRMT CREW TEE6 STPR ST PCKT TEE MARSMLW,MT,D1,1499,3,9,2896.8,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0007987088554823319,C,0.00020862174427063198,C
bL8QShMqy2RXGsZex,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,28130-0004,WT EXTENDED SLEEVE TEE NAUT DRSS BLU STR,WT,D1,1399,2,8,2798,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.002811297465123006,C,0.00020150636580683107,C
HwvqFP4bAM2GZE7Ga,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,52179-0001,BNG FRAYED HEM FLT FH FLT MNG MJITO PATT,WT,D1,1799,2,13,2598,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0026103469672586026,C,0.00018710276567767946,C
KpMYjJdN9AdARMWJP,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,52116-0000,BNG ABIGAIL SHIRT CLOUD DANCER,WT,D1,2399,1,,2399,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.002410401221883521,C,0.00017277118354917358,C
ivxwvd6cr52chYwds,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,19866-0026,WT TAILORED CLASSIC WEST BLUE PLAID BLUE,WT,D1,2399,1,34,2083.22,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.002093120480805414,C,0.0001500293393052561,C
QYqFdnYyaQjQfKqMp,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,52257-0001,BNG JENNY FLT JNY TTL ECLPS PATTERN,WT,D1,1999,1,39,1999,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0020085002261547137,C,0.00014396398329087037,C
BcBHNoKxisWQgcg8g,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,28491-0053,BLRMT_MFLCLARUPLS MFL TRUBL PLAID,MT,D1,1799,1,18,1999,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0005511664602696704,C,0.00014396398329087037,C
ZTzEphw4emhP63G6S,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,39638-0019,BNG ANNE POLO MANGO MOJITO,WT,D1,1399,2,10,1898,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0019070202247331901,C,0.0001366901652256488,C
WB4SGaLGP8i37tRif,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,52096-0000,BNG TWISTED FRONT TEE BOTANCL4 DSTY AQA,WT,D1,1599,1,14,1599,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0016065992304259067,C,0.00011515678303256714,C
p54hqEH9kbuQrF55b,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,39638-0017,BNG ANNE POLO THUNDR NAVY BLZR PRINT,WT,D1,1599,1,19,1599,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0016065992304259067,C,0.00011515678303256714,C
73PC4oFFShgiD4oGi,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,39638-0015,BNG ANNE POLO SPEARMINT,WT,D1,1399,1,19,1399,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.001405648732561503,C,0.00010075318290341553,C
Y9gRN5vkxc79nnBGy,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,28153-0021,WT MARINA TEE 1 DUSTY AQUA,WT,D1,999,1,16,999,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.001003747736832696,C,0.00007194598264511231,C
avkEK7iDzpQZjJ8fw,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,52159-0000,BNG BOXY SHIRT CHMBRE DK IND PATTERN,WT,D1,1999,,20,0,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0,C,0,C
y9ZW2TxCpjY6txoJK,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,52126-0001,BNG LILY TOP CHMBR SHD 8 PATTERN,WT,D1,2199,,15,0,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0,C,0,C
CBjAjPJhi5PSWKazr,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,39638-0023,BNG ANNE POLO RED RED,WT,D1,1399,,15,0,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0,C,0,C
8vBN4FfWR2rFWQnFK,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,52194-0001,BNG TIE BACK FLT TIEBCK DSTY AQA PATTERN,WT,D1,2399,,40,0,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0,C,0,C
fbZyhmnu4BjhvpKYn,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,52096-0002,BNG TWISTED FRONT TEE BOTANCL3 LITE LILA,WT,D1,1599,,15,0,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0,C,0,C
CBunNcAwfsACkX7wq,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,52436-0001,501(R) ORIG CUSTOM PLEAT BUNKER INDIGO,MB,D1,4101,,,0,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0,C,0,C
ejDaJtDGEdwmqqZqJ,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,18298-0478,BLR MB 511T SLIM BLR MB H217 PLUMMER,MB,D1,3499,,25,0,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0,C,0,C
oux7xJkxP2HNwQqPw,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,21948-0021,BLRMB_511TSELVEDGED GOOD BLR MB H117 MI,MB,D1,4999,,,0,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0,C,0,C
WcWyzmZHPBucjfZpr,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,00501-2586,501(R) LEVI'S(R)ORIGINAL FIT PIECED HAWA,MB,D1,4501,,,0,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0,C,0,C
MhzL7BTv3vBD9jhrt,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,23677-0078,BLRMB_513 BLR MB H117 ALBERT KING,MB,D1,3999,,3,0,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0,C,0,C
Cr7mFR59vTieRwJ6h,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,52436-0002,501(R) ORIG CUSTOM PLEAT BUNKER WHITE,MB,D1,4501,,,0,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0,C,0,C
DRe4yZEouzjm6FTre,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,34121-0018,BLRWB_LINE8_711 BLR WB H118 TOPSY,WB,D1,3499,,35,0,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0,C,0,C
sAm7v6vaSjhATkev8,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,56495-0007,BLRWB_INNOVATION SSKINNY BLR WB H118 HU,WB,D1,4699,,1,0,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0,C,0,C
8KsJHMiuTYaH47d4T,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,28810-0020,BLRWB_721_LINE8 BLR WB H118 TOPSY,WB,D1,3499,,30,0,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0,C,0,C
pwLdPNe8XjeGaFLH7,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,32907-0000,BNG MT CL1PKT_TRIM SHRT WHITE +,MT,D1,1799,,,0,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0,C,0,C
vyq78wJoorBfESynK,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,24869-0021,BLRMT_CONVENTIONALTRUCKE BK ON BK BLK PA,MT,D1,4699,,7,0,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0,C,0,C
hzkCizrv75j2eDiMn,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,52116-0001,BNG ABIGAIL SHIRT CHMBR SHD 5 PATTERN,WT,D1,2399,,,0,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0,C,0,C
HCRPRbhekJwJedKZF,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,38943-0003,BLR_WB_711KNOTTED TAPRD BLR WB H118 NOV,WB,D1,3099,,15,0,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0,C,0,C
bH2SBtEoThyNjqRSW,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,39764-0013,BLRWB_HIGHRISEFLARE_5PKT BLR WB H118 WI,WB,D1,3499,,11,0,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0,C,0,C
HQDy6QKwgqSN9Nig5,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,23771-0038,WT SCOOP NECK PRFCT TEE 4THJUL WHITE GRA,WT,D1,999,-1,1,-999,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,-0.001003747736832696,C,-0.00007194598264511231,C
J7uoChvuu54fLq7TQ,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,54709-0001,BNG SADIE SHIRT PNK LVNDR PATTERN,WT,D1,1799,-1,1,-1799,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,-0.0018075497282903103,C,-0.00012956038316171874,C
4vBP843tD9LitdF6R,0020013477,20013477,Lev INDAUTO  Indirangr Blr,Pinnacle,28491-0050,BLRMT_MFLCLARUPLS MENS TOPS_RED 1 REDS P,MT,D1,1999,-1,1,-1999,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,-0.0005511664602696704,C,-0.00014396398329087037,C
js4PmqK9ZbnnjZtch,0020014153,20014153,SSIPL GGN MGF METRO LEV,Platinum + Medium,21357-0027,BLRWB_710_ALT 5PKT-Z INDIGO RIDGE BNG,WB,D1,3099,52,55,144006.9,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.06102779304765025,A,0.014202972451527348,A
kGSYF953uMo3Byoos,0020014153,20014153,SSIPL GGN MGF METRO LEV,Platinum + Medium,21306-0259,WB _711 _ SKINNY BLR WB H118 DUSK RINSE,WB,D1,2799,51,30,137775.65,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.05838709016863424,A,0.013588402787930812,A
Jv7bFqKaTkGtRKZTN,0020014153,20014153,SSIPL GGN MGF METRO LEV,Platinum + Medium,18298-0281,BLR MB 511T SLIM BLR MB H217 RHINO,MB,D1,3499,63,3,114170.87,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.025997179551801343,A,0.011260333507470199,A
i4w7uj88dEmkESMnd,0020014153,20014153,SSIPL GGN MGF METRO LEV,Platinum + Medium,21306-0235,WB _711 _ SKINNY BLR WB H118 TOBY,WB,D1,2799,41,15,107157.01,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.04541140618876587,A,0.010568577346071893,A
